CustomerID,Name,Age,Gender,Geography,SubscriptionPlan
15618171,Customer 2065,62,Male,France,Standard
15618182,Customer 2066,68,Female,UK,Basic
15618203,Customer 2067,59,Male,UK,Basic
15618213,Customer 2068,55,Female,UK,Standard
15618225,Customer 2069,45,Female,UK,Standard
15618239,Customer 2070,70,Female,UK,Premium
15618243,Customer 2071,68,Male,Germany,Standard
15618245,Customer 2072,59,Female,Canada,Premium
15618255,Customer 2073,49,Female,Germany,Basic
15618258,Customer 2074,57,Male,UK,Basic
15618314,Customer 2075,51,Male,UK,Premium
15618363,Customer 2076,38,Female,UK,Basic
15618391,Customer 2077,36,Female,UK,Basic
15618401,Customer 2078,31,Female,France,Standard
15618410,Customer 2079,61,Female,Canada,Basic
15618437,Customer 2080,53,Female,France,Basic
15618446,Customer 2081,32,Female,Germany,Premium
15618562,Customer 2082,25,Male,Canada,Premium
15618566,Customer 2083,31,Female,USA,Basic
15618581,Customer 2084,41,Female,Canada,Standard
15618647,Customer 2085,54,Male,USA,Basic
15618661,Customer 2086,51,Male,Germany,Basic
15618695,Customer 2087,27,Male,Germany,Basic
15618703,Customer 2088,69,Male,Canada,Basic
15618750,Customer 2089,45,Female,Germany,Standard
15618765,Customer 2090,40,Male,Canada,Premium
15618774,Customer 2091,52,Male,France,Standard
15618816,Customer 2092,21,Male,UK,Premium
15618926,Customer 2093,35,Female,USA,Standard
15618936,Customer 2094,25,Female,France,Standard
15618950,Customer 2095,40,Male,France,Standard
15619016,Customer 2096,45,Male,Canada,Premium
15619029,Customer 2097,51,Male,UK,Premium
15619045,Customer 2098,39,Female,Canada,Standard
15619083,Customer 2099,65,Male,Germany,Standard
15619087,Customer 2100,19,Female,Germany,Standard
15619116,Customer 2101,24,Male,Canada,Basic
15619130,Customer 2102,48,Male,UK,Premium
15619238,Customer 2103,59,Male,France,Basic
15619280,Customer 2104,19,Male,Germany,Standard
15619304,Customer 2105,29,Female,Canada,Standard
15619340,Customer 2106,24,Female,France,Basic
15619343,Customer 2107,69,Male,Germany,Basic
15619360,Customer 2108,40,Female,USA,Premium
15619407,Customer 2109,40,Female,USA,Standard
15619436,Customer 2110,27,Female,USA,Standard
15619465,Customer 2111,50,Female,Canada,Standard
15619494,Customer 2112,38,Female,UK,Basic
15619514,Customer 2113,45,Female,UK,Standard
15619529,Customer 2114,54,Female,USA,Basic
15619537,Customer 2115,45,Male,USA,Basic
15619608,Customer 2116,53,Female,France,Premium
15619616,Customer 2117,51,Female,Canada,Standard
15619626,Customer 2118,29,Male,Canada,Standard
15619653,Customer 2119,39,Female,France,Basic
15619674,Customer 2120,18,Female,USA,Standard
15619699,Customer 2121,64,Female,USA,Premium
15619708,Customer 2122,20,Male,USA,Premium
15619801,Customer 2123,60,Female,UK,Premium
15619857,Customer 2124,36,Male,UK,Basic
15619889,Customer 2125,61,Female,Germany,Basic
15619892,Customer 2126,54,Female,UK,Basic
15619898,Customer 2127,56,Female,Canada,Premium
15619932,Customer 2128,58,Female,USA,Premium
15619935,Customer 2129,69,Female,Canada,Basic
15619953,Customer 2130,25,Female,Germany,Premium
15619955,Customer 2131,49,Female,Canada,Basic
15619972,Customer 2132,25,Female,Canada,Basic
15620000,Customer 2133,20,Male,UK,Basic
15620030,Customer 2134,64,Male,UK,Premium
15620103,Customer 2135,58,Male,UK,Basic
15620111,Customer 2136,29,Male,Canada,Standard
15620123,Customer 2137,60,Female,UK,Premium
15620204,Customer 2138,60,Male,France,Basic
15620268,Customer 2139,41,Male,UK,Standard
15620276,Customer 2140,20,Male,UK,Basic
15620323,Customer 2141,59,Female,UK,Standard
15620341,Customer 2142,46,Female,Canada,Basic
15620344,Customer 2143,68,Male,Canada,Basic
15620372,Customer 2144,27,Female,USA,Standard
15620398,Customer 2145,44,Female,France,Basic
15620443,Customer 2146,40,Female,UK,Standard
15620505,Customer 2147,44,Male,France,Premium
15620507,Customer 2148,64,Female,UK,Basic
15620557,Customer 2149,53,Male,Canada,Standard
15620570,Customer 2150,46,Male,UK,Standard
15620577,Customer 2151,37,Female,Germany,Standard
15620579,Customer 2152,61,Female,France,Basic
15620735,Customer 2153,27,Male,Germany,Standard
15620746,Customer 2154,50,Female,Canada,Standard
15620750,Customer 2155,55,Female,Germany,Basic
15620751,Customer 2156,46,Male,France,Standard
15620756,Customer 2157,53,Male,France,Premium
15620758,Customer 2158,49,Female,France,Basic
15620832,Customer 2159,64,Female,USA,Standard
15620836,Customer 2160,40,Male,Canada,Basic
15620936,Customer 2161,63,Male,USA,Basic
15620981,Customer 2162,32,Female,Germany,Premium
15620988,Customer 2163,42,Female,UK,Standard
15621004,Customer 2164,24,Male,Canada,Standard
15621021,Customer 2165,57,Male,USA,Basic
15621031,Customer 2166,49,Female,Germany,Standard
15621063,Customer 2167,43,Male,USA,Basic
15621064,Customer 2168,45,Female,France,Basic
15621075,Customer 2169,44,Male,UK,Basic
15621083,Customer 2170,56,Female,Canada,Basic
15621093,Customer 2171,62,Male,Canada,Premium
15621116,Customer 2172,28,Male,Germany,Basic
15621140,Customer 2173,32,Female,France,Premium
15621195,Customer 2174,48,Female,UK,Basic
15621205,Customer 2175,61,Male,UK,Standard
15621210,Customer 2176,23,Female,UK,Standard
15621227,Customer 2177,23,Male,USA,Premium
15621244,Customer 2178,61,Male,France,Basic
15621267,Customer 2179,24,Female,UK,Premium
15621353,Customer 2180,51,Female,Canada,Premium
15621409,Customer 2181,68,Female,France,Premium
15621423,Customer 2182,69,Female,Germany,Basic
15621432,Customer 2183,35,Female,France,Standard
15621435,Customer 2184,31,Female,Canada,Standard
15621440,Customer 2185,35,Female,UK,Standard
15621457,Customer 2186,24,Male,UK,Standard
15621466,Customer 2187,63,Male,Germany,Basic
15621520,Customer 2188,70,Male,Germany,Basic
15621546,Customer 2189,64,Female,Germany,Basic
15621550,Customer 2190,26,Male,USA,Basic
15621611,Customer 2191,53,Male,UK,Basic
15621629,Customer 2192,48,Female,UK,Basic
15621644,Customer 2193,49,Male,Germany,Premium
15621653,Customer 2194,58,Male,France,Standard
15621685,Customer 2195,25,Female,France,Premium
15621687,Customer 2196,33,Female,Germany,Basic
15621768,Customer 2197,60,Male,Canada,Basic
15621815,Customer 2198,53,Male,UK,Basic
15621818,Customer 2199,31,Male,Germany,Standard
15621834,Customer 2200,50,Male,Germany,Premium
15621870,Customer 2201,42,Female,USA,Basic
15621893,Customer 2202,65,Male,Canada,Premium
15621974,Customer 2203,64,Male,France,Standard
15622003,Customer 2204,62,Male,Germany,Basic
15622017,Customer 2205,24,Female,USA,Premium
15622033,Customer 2206,40,Female,Canada,Basic
15622083,Customer 2207,58,Male,Canada,Premium
15622117,Customer 2208,34,Female,Canada,Premium
15622171,Customer 2209,49,Female,Germany,Standard
15622182,Customer 2210,19,Female,Germany,Basic
15622192,Customer 2211,70,Female,UK,Premium
15622217,Customer 2212,64,Male,Germany,Premium
15622230,Customer 2213,18,Male,Canada,Premium
15622289,Customer 2214,64,Female,Canada,Basic
15622305,Customer 2215,34,Female,Canada,Premium
15622321,Customer 2216,70,Female,USA,Standard
15622370,Customer 2217,37,Female,UK,Standard
15622442,Customer 2218,52,Male,France,Basic
15622443,Customer 2219,54,Male,Germany,Premium
15622454,Customer 2220,27,Male,France,Standard
15622461,Customer 2221,31,Female,France,Premium
15622470,Customer 2222,66,Female,UK,Basic
15622478,Customer 2223,63,Male,USA,Standard
15622494,Customer 2224,59,Male,France,Basic
15622507,Customer 2225,25,Male,Canada,Standard
15622518,Customer 2226,59,Female,France,Basic
15622527,Customer 2227,68,Female,Germany,Premium
15622532,Customer 2228,61,Male,Germany,Standard
15622578,Customer 2229,36,Male,UK,Basic
15622585,Customer 2230,35,Male,Germany,Premium
15622631,Customer 2231,19,Male,France,Premium
15622658,Customer 2232,57,Female,France,Basic
15622729,Customer 2233,55,Male,Canada,Premium
15622750,Customer 2234,32,Male,France,Premium
15622774,Customer 2235,33,Female,France,Standard
15622801,Customer 2236,51,Female,Canada,Basic
15622833,Customer 2237,56,Female,Canada,Basic
15622834,Customer 2238,29,Male,UK,Basic
15622897,Customer 2239,51,Male,France,Standard
15622911,Customer 2240,38,Male,France,Standard
15622985,Customer 2241,62,Female,UK,Standard
15622993,Customer 2242,36,Male,Canada,Standard
15623053,Customer 2243,32,Male,Germany,Standard
15623062,Customer 2244,31,Female,USA,Basic
15623063,Customer 2245,28,Female,UK,Premium
15623072,Customer 2246,42,Male,Germany,Premium
15623082,Customer 2247,59,Female,France,Standard
15623102,Customer 2248,25,Male,Canada,Premium
15623107,Customer 2249,45,Male,Canada,Premium
15623143,Customer 2250,54,Male,France,Premium
15623196,Customer 2251,56,Male,France,Basic
15623202,Customer 2252,22,Female,Germany,Premium
15623210,Customer 2253,61,Female,Canada,Premium
15623219,Customer 2254,36,Female,France,Basic
15623220,Customer 2255,44,Female,UK,Standard
15623277,Customer 2256,51,Female,Canada,Basic
15623314,Customer 2257,31,Female,UK,Standard
15623346,Customer 2258,28,Male,Germany,Basic
15623357,Customer 2259,34,Female,USA,Basic
15623369,Customer 2260,54,Male,UK,Basic
15623430,Customer 2261,47,Female,Canada,Standard
15623450,Customer 2262,68,Male,USA,Standard
15623471,Customer 2263,66,Male,UK,Standard
15623478,Customer 2264,62,Female,UK,Premium
15623489,Customer 2265,53,Male,USA,Basic
15623499,Customer 2266,54,Female,USA,Standard
15623502,Customer 2267,58,Female,UK,Basic
15623521,Customer 2268,42,Male,France,Basic
15623525,Customer 2269,19,Female,UK,Standard
15623536,Customer 2270,49,Female,Canada,Premium
15623560,Customer 2271,29,Female,UK,Basic
15623566,Customer 2272,46,Male,Germany,Standard
15623595,Customer 2273,61,Female,Canada,Basic
15623630,Customer 2274,36,Male,France,Basic
15623644,Customer 2275,27,Male,UK,Standard
15623647,Customer 2276,26,Female,USA,Standard
15623649,Customer 2277,68,Male,UK,Basic
15623668,Customer 2278,22,Female,Germany,Standard
15623695,Customer 2279,63,Male,USA,Premium
15623712,Customer 2280,45,Female,Canada,Basic
15623730,Customer 2281,30,Female,Canada,Standard
15623744,Customer 2282,53,Female,Germany,Standard
15623791,Customer 2283,36,Male,Germany,Standard
15623828,Customer 2284,35,Male,France,Basic
15623858,Customer 2285,24,Male,France,Basic
15623927,Customer 2286,56,Male,Canada,Standard
15623944,Customer 2287,64,Male,Canada,Basic
15623966,Customer 2288,64,Female,UK,Premium
15623972,Customer 2289,44,Female,UK,Premium
15623989,Customer 2290,64,Female,Germany,Premium
15624013,Customer 2291,65,Female,France,Premium
15624068,Customer 2292,31,Female,France,Basic
15624072,Customer 2293,65,Female,USA,Basic
15624170,Customer 2294,66,Male,Canada,Standard
15624180,Customer 2295,33,Female,Canada,Premium
15624186,Customer 2296,27,Female,Canada,Premium
15624188,Customer 2297,52,Female,USA,Premium
15624229,Customer 2298,55,Male,USA,Standard
15624293,Customer 2299,19,Male,UK,Standard
15624323,Customer 2300,26,Male,Germany,Premium
15624343,Customer 2301,64,Male,UK,Standard
15624347,Customer 2302,19,Male,France,Premium
15624374,Customer 2303,40,Male,Canada,Premium
15624388,Customer 2304,41,Female,France,Premium
15624391,Customer 2305,56,Female,USA,Basic
15624397,Customer 2306,42,Female,UK,Basic
15624423,Customer 2307,19,Male,Canada,Standard
15624424,Customer 2308,69,Female,UK,Standard
15624428,Customer 2309,37,Male,Germany,Premium
15624437,Customer 2310,62,Female,Germany,Standard
15624451,Customer 2311,28,Female,USA,Basic
15624471,Customer 2312,70,Female,Germany,Standard
15624510,Customer 2313,54,Male,USA,Basic
15624519,Customer 2314,22,Female,UK,Premium
15624528,Customer 2315,19,Female,France,Basic
15624592,Customer 2316,43,Female,Canada,Standard
15624595,Customer 2317,53,Male,France,Basic
15624596,Customer 2318,55,Female,Germany,Premium
15624611,Customer 2319,63,Female,USA,Basic
15624623,Customer 2320,69,Male,USA,Basic
15624633,Customer 2321,58,Male,Canada,Standard
15624641,Customer 2322,33,Male,France,Basic
15624667,Customer 2323,18,Male,UK,Standard
15624677,Customer 2324,22,Male,UK,Standard
15624695,Customer 2325,19,Female,Canada,Standard
15624703,Customer 2326,60,Male,Germany,Basic
15624715,Customer 2327,44,Female,Germany,Premium
15624729,Customer 2328,45,Male,Canada,Standard
15624744,Customer 2329,42,Female,USA,Basic
15624755,Customer 2330,44,Female,USA,Basic
15624775,Customer 2331,55,Male,Germany,Standard
15624781,Customer 2332,44,Male,UK,Premium
15624793,Customer 2333,62,Female,UK,Premium
15624820,Customer 2334,26,Female,UK,Premium
15624850,Customer 2335,22,Female,Canada,Basic
15624866,Customer 2336,20,Female,USA,Standard
15624892,Customer 2337,57,Female,Canada,Standard
15624936,Customer 2338,40,Female,USA,Basic
15624975,Customer 2339,27,Female,Germany,Standard
15624993,Customer 2340,40,Female,Canada,Standard
15624995,Customer 2341,61,Male,Germany,Basic
15625021,Customer 2342,44,Female,Germany,Standard
15625023,Customer 2343,61,Male,Canada,Standard
15625035,Customer 2344,45,Male,France,Premium
15625047,Customer 2345,69,Female,USA,Premium
15625080,Customer 2346,54,Female,Germany,Standard
15625092,Customer 2347,49,Male,USA,Standard
15625126,Customer 2348,63,Female,UK,Basic
15625141,Customer 2349,54,Female,France,Standard
15625151,Customer 2350,41,Male,Germany,Basic
15625175,Customer 2351,20,Male,Canada,Basic
15625247,Customer 2352,65,Female,France,Standard
15625311,Customer 2353,47,Male,France,Standard
15625395,Customer 2354,63,Female,Canada,Basic
15625426,Customer 2355,61,Male,France,Standard
15625445,Customer 2356,66,Female,UK,Standard
15625461,Customer 2357,32,Male,UK,Premium
15625494,Customer 2358,42,Male,France,Standard
15625501,Customer 2359,70,Female,Canada,Basic
15625522,Customer 2360,54,Female,Canada,Premium
15625524,Customer 2361,21,Male,USA,Basic
15625545,Customer 2362,39,Female,Canada,Premium
15625584,Customer 2363,68,Male,Germany,Standard
15625586,Customer 2364,39,Male,Germany,Standard
15625592,Customer 2365,47,Male,France,Basic
15625623,Customer 2366,39,Female,USA,Premium
15625632,Customer 2367,29,Female,Germany,Premium
15625641,Customer 2368,52,Male,France,Standard
15625675,Customer 2369,40,Female,France,Standard
15625698,Customer 2370,67,Female,UK,Basic
15625706,Customer 2371,34,Female,UK,Premium
15625713,Customer 2372,66,Female,USA,Basic
15625716,Customer 2373,61,Male,USA,Standard
15625740,Customer 2374,51,Female,USA,Standard
15625759,Customer 2375,41,Male,UK,Standard
15625761,Customer 2376,66,Male,Germany,Basic
15625819,Customer 2377,59,Female,UK,Standard
15625824,Customer 2378,69,Female,France,Standard
15625881,Customer 2379,65,Female,France,Premium
15625904,Customer 2380,23,Male,UK,Premium
15625905,Customer 2381,28,Male,France,Basic
15625916,Customer 2382,30,Male,USA,Premium
15625929,Customer 2383,66,Female,USA,Premium
15625941,Customer 2384,43,Male,Canada,Premium
15625942,Customer 2385,33,Male,USA,Standard
15625944,Customer 2386,29,Female,USA,Standard
15625964,Customer 2387,61,Male,USA,Premium
15626008,Customer 2388,48,Female,Germany,Basic
15626012,Customer 2389,59,Female,Canada,Premium
15626040,Customer 2390,53,Male,Germany,Premium
15626042,Customer 2391,27,Female,UK,Premium
15626044,Customer 2392,65,Female,Germany,Premium
15626114,Customer 2393,65,Male,USA,Premium
15626135,Customer 2394,60,Male,Canada,Basic
15626141,Customer 2395,63,Male,UK,Standard
15626143,Customer 2396,51,Female,UK,Standard
15626144,Customer 2397,39,Female,Germany,Premium
15626147,Customer 2398,23,Male,Germany,Basic
15626156,Customer 2399,31,Male,Canada,Standard
15626212,Customer 2400,41,Male,USA,Premium
15626233,Customer 2401,35,Male,Canada,Basic
15626243,Customer 2402,45,Male,Germany,Basic
15626322,Customer 2403,43,Female,USA,Premium
15626383,Customer 2404,70,Female,UK,Basic
15626385,Customer 2405,26,Female,USA,Premium
15626412,Customer 2406,19,Male,USA,Standard
15626414,Customer 2407,59,Male,Germany,Standard
15626452,Customer 2408,39,Female,USA,Premium
15626457,Customer 2409,36,Male,Germany,Basic
15626474,Customer 2410,55,Male,France,Standard
15626475,Customer 2411,35,Female,USA,Standard
15626485,Customer 2412,47,Female,UK,Standard
15626491,Customer 2413,70,Male,France,Premium
15626507,Customer 2414,39,Male,France,Premium
15626578,Customer 2415,29,Male,UK,Premium
15626608,Customer 2416,42,Male,France,Premium
15626612,Customer 2417,49,Female,France,Standard
15626628,Customer 2418,65,Male,France,Basic
15626679,Customer 2419,26,Female,France,Basic
15626684,Customer 2420,37,Female,Canada,Basic
15626710,Customer 2421,21,Male,USA,Basic
15626742,Customer 2422,21,Male,Germany,Standard
15626787,Customer 2423,19,Male,Canada,Premium
15626795,Customer 2424,48,Female,UK,Basic
15626806,Customer 2425,24,Female,UK,Basic
15626882,Customer 2426,63,Female,UK,Standard
15626898,Customer 2427,40,Male,USA,Basic
15626900,Customer 2428,31,Male,UK,Standard
15626948,Customer 2429,48,Female,UK,Basic
15626983,Customer 2430,30,Male,UK,Standard
15626985,Customer 2431,67,Female,USA,Premium
15627000,Customer 2432,24,Male,Canada,Basic
15627002,Customer 2433,21,Male,Germany,Basic
15627027,Customer 2434,38,Female,USA,Standard
15627042,Customer 2435,29,Male,Canada,Premium
15627162,Customer 2436,30,Male,USA,Basic
15627185,Customer 2437,70,Male,Germany,Basic
15627190,Customer 2438,29,Female,Canada,Basic
15627195,Customer 2439,44,Female,UK,Premium
15627203,Customer 2440,55,Female,Canada,Standard
15627212,Customer 2441,44,Female,UK,Basic
15627220,Customer 2442,66,Male,UK,Premium
15627232,Customer 2443,52,Male,Germany,Premium
15627251,Customer 2444,47,Male,France,Standard
15627262,Customer 2445,24,Female,UK,Basic
15627298,Customer 2446,43,Male,USA,Premium
15627305,Customer 2447,69,Female,UK,Basic
15627328,Customer 2448,32,Male,Canada,Standard
15627352,Customer 2449,19,Female,Canada,Standard
15627360,Customer 2450,60,Male,USA,Premium
15627365,Customer 2451,41,Female,Canada,Standard
15627377,Customer 2452,31,Female,Canada,Standard
15627385,Customer 2453,58,Male,UK,Basic
15627395,Customer 2454,70,Male,USA,Standard
15627412,Customer 2455,59,Male,USA,Premium
